ID,Type,Species,Capture Method,Date,Time,Latitude,Longitude,Sex,Notch Pattern,Name,Found,Active,Exposure,Microhabitat,Habitat Notes,Emergent Vegetation,Submergent Vegetation,Water Depth,Notes
5799,tracked turtle,Terrapene ornata,Telemetry,9/1/22,10:52:31,41.34091056,-91.08441031,Female,"3,11L1,8R",Cuatro,Found,Active,100,On Land,,,,,
5816,tracked turtle,Terrapene ornata,Telemetry,9/7/22,11:39:31,41.34098947,-91.08473277,Female,"3,11L1,8R",Cuatro,Found,Active,80,On Land,,,,,
5850,tracked turtle,Terrapene ornata,Telemetry,9/15/22,15:02:28,41.34094727,-91.08452723,Female,"3,11L1,8R",Cuatro,Found,Not Active,0,On Land,,,,,under bunch grass
5903,tracked turtle,Terrapene ornata,Telemetry,10/5/22,12:29:13,41.34077363,-91.08535239,Female,"3,11L1,8R",Cuatro,Found,Not Active,10,On Land,,,,,
2968,tracked turtle,Terrapene ornata,Telemetry,5/16/21,9:53:02,41.32423178,-91.07793161,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3045,tracked turtle,Terrapene ornata,Telemetry,5/19/21,10:01:37,41.3243226,-91.07804568,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3098,tracked turtle,Terrapene ornata,Telemetry,5/20/21,10:16:23,41.32441778,-91.07807787,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3151,tracked turtle,Terrapene ornata,Telemetry,5/21/21,10:29:32,41.32457884,-91.07798877,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3172,tracked turtle,Terrapene ornata,Telemetry,5/22/21,11:02:29,41.32411537,-91.07783439,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3262,tracked turtle,Terrapene ornata,Telemetry,5/24/21,10:33:22,41.32447377,-91.07742878,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3322,tracked turtle,Terrapene ornata,Telemetry,5/26/21,10:00:32,41.32455209,-91.07753014,Female,"3,8L2,8R",Uno,Found,Active,50,On Land,,,,,
3379,tracked turtle,Terrapene ornata,Telemetry,5/29/21,10:19:38,41.32444418,-91.07774243,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3414,tracked turtle,Terrapene ornata,Telemetry,5/30/21,10:42:51,41.32401264,-91.07827286,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3497,tracked turtle,Terrapene ornata,Telemetry,6/2/21,10:27:30,41.32410844,-91.07840803,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3530,tracked turtle,Terrapene ornata,Telemetry,6/3/21,11:00:54,41.32456121,-91.07754211,Female,"3,8L2,8R",Uno,Found,Not Active,35,On Land,Dow loaded logger,,,,
3641,tracked turtle,Terrapene ornata,Telemetry,6/6/21,9:47:31,41.32410191,-91.07795984,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,cant feel eggs
3696,tracked turtle,Terrapene ornata,Telemetry,6/7/21,10:17:01,41.32411617,-91.07867508,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3740,tracked turtle,Terrapene ornata,Telemetry,6/8/21,10:00:14,41.32407197,-91.07833274,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3761,tracked turtle,Terrapene ornata,Telemetry,6/9/21,8:40:19,41.32405863,-91.07834326,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3783,tracked turtle,Terrapene ornata,Telemetry,6/10/21,10:26:59,41.32422803,-91.07832745,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3797,tracked turtle,Terrapene ornata,Telemetry,6/11/21,8:59:06,41.3251846,-91.08254234,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,started to bury after i spitted her
3845,tracked turtle,Terrapene ornata,Telemetry,6/12/21,10:01:20,41.32496725,-91.08185685,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3864,tracked turtle,Terrapene ornata,Telemetry,6/13/21,9:14:53,41.32510204,-91.08227507,Female,"3,8L2,8R",Uno,Not Found,Not Active,0,On Land,,,,,
3914,tracked turtle,Terrapene ornata,Telemetry,6/14/21,8:33:00,41.3239068,-91.07918303,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
3976,tracked turtle,Terrapene ornata,Telemetry,6/17/21,8:52:43,41.32419361,-91.07817668,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
4078,tracked turtle,Terrapene ornata,Telemetry,6/23/21,8:18:09,41.32528132,-91.0823178,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,i think she just finished nesting
4173,tracked turtle,Terrapene ornata,Telemetry,7/2/21,9:23:46,41.32442234,-91.07804286,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
4342,tracked turtle,Terrapene ornata,Telemetry,7/12/21,10:29:54,41.32434744,-91.07806894,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
4536,tracked turtle,Terrapene ornata,Telemetry,7/20/21,13:11:44,41.32430288,-91.07801232,Female,"3,8L2,8R",Uno,Found,Active,0,On Land,buried and under grass,,,,datalogger downloaded
4562,tracked turtle,Terrapene ornata,Telemetry,7/27/21,8:45:57,41.32437394,-91.07797511,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
4577,tracked turtle,Terrapene ornata,Telemetry,8/4/21,11:48:14,41.32427577,-91.0780674,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
4592,tracked turtle,Terrapene ornata,Telemetry,8/11/21,8:40:24,41.32437665,-91.07773071,Female,"3,8L2,8R",Uno,Found,Not Active,0,On Land,,,,,
4620,tracked turtle,Terrapene ornata,Telemetry,8/19/21,8:39:29,41.32444609,-91.07806836,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
4647,tracked turtle,Terrapene ornata,Telemetry,8/26/21,8:50:57,41.32414092,-91.078158,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
4656,tracked turtle,Terrapene ornata,Telemetry,9/1/21,8:32:10,41.32451419,-91.07812128,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
4691,tracked turtle,Terrapene ornata,Telemetry,9/8/21,10:15:25,41.3243904,-91.07791868,Female,"3,8L2,8R",Uno,Found,Active,40,On Land,,,,,
4685,tracked turtle,Terrapene ornata,Telemetry,9/15/21,10:21:12,41.3244454,-91.07779884,Female,"3,8L2,8R",Uno,Found,Not Active,50,On Land,,,,,
4717,tracked turtle,Terrapene ornata,Telemetry,9/22/21,10:02:51,41.32527541,-91.0823368,Female,"3,8L2,8R",Uno,Found,Not Active,5,On Land,,,,,
4737,tracked turtle,Terrapene ornata,Telemetry,9/29/21,9:45:46,41.32526062,-91.0823575,Female,"3,8L2,8R",Uno,Found,Not Active,0,On Land,,,,,
4764,tracked turtle,Terrapene ornata,Telemetry,10/6/21,9:31:01,41.32530031,-91.08230269,Female,"3,8L2,8R",Uno,Not Found,Not Active,0,On Land,,,,,
4778,tracked turtle,Terrapene ornata,Telemetry,11/4/21,10:31:48,41.32524073,-91.08233819,Female,"3,8L2,8R",Uno,Not Found,Not Active,0,On Land,,,,,
4799,tracked turtle,Terrapene ornata,Telemetry,4/19/22,10:02:22,41.32530247,-91.08227941,Female,"3,8L2,8R",Uno,Not Found,Not Active,0,On Land,,,,,still buried
4813,tracked turtle,Terrapene ornata,Telemetry,4/29/22,12:23:25,41.32520819,-91.0822536,Female,"3,8L2,8R",Uno,Found,Not Active,0,On Land,,,,,
4839,tracked turtle,Terrapene ornata,Telemetry,4/30/22,13:43:29,41.32506254,-91.08203484,Female,"3,8L2,8R",Uno,Found,Not Active,0,On Land,,,,,
4888,tracked turtle,Terrapene ornata,Telemetry,5/13/22,13:42:39,41.32427572,-91.07816654,Female,"3,8L2,8R",Uno,Found,Not Active,50,On Land,,,,,replaced transmitter and datalogger
5048,tracked turtle,Terrapene ornata,Telemetry,5/24/22,10:13:34,41.32426351,-91.07800134,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5071,tracked turtle,Terrapene ornata,Telemetry,5/26/22,11:48:54,41.32424063,-91.07804244,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5076,tracked turtle,Terrapene ornata,Telemetry,5/27/22,10:42:16,41.32417676,-91.07794016,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5114,tracked turtle,Terrapene ornata,Telemetry,5/28/22,12:31:31,41.32412169,-91.07829707,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5145,tracked turtle,Terrapene ornata,Telemetry,6/1/22,9:44:01,41.32406909,-91.07832218,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5175,tracked turtle,Terrapene ornata,Telemetry,6/2/22,11:49:59,41.32427797,-91.07831945,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5185,tracked turtle,Terrapene ornata,Telemetry,6/3/22,9:18:56,41.324273,-91.07806844,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5208,tracked turtle,Terrapene ornata,Telemetry,6/4/22,9:06:50,41.32428905,-91.07801561,Female,"3,8L2,8R",Uno,Found,Active,25,On Land,,,,,
5226,tracked turtle,Terrapene ornata,Telemetry,6/5/22,10:46:17,41.32418971,-91.07832171,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5259,tracked turtle,Terrapene ornata,Telemetry,6/6/22,10:25:15,41.32439118,-91.07785646,Female,"3,8L2,8R",Uno,Found,Active,50,On Land,,,,,
5313,tracked turtle,Terrapene ornata,Telemetry,6/9/22,10:07:00,41.32423966,-91.07800797,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5368,tracked turtle,Terrapene ornata,Telemetry,6/12/22,10:30:20,41.32432329,-91.07804529,Female,"3,8L2,8R",Uno,Found,Active,90,On Land,,,,,
5411,tracked turtle,Terrapene ornata,Telemetry,6/15/22,9:04:56,41.32540449,-91.08210777,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,heading towards woods
5418,tracked turtle,Terrapene ornata,Telemetry,6/16/22,9:56:15,41.32433563,-91.080508,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,nested,,,,
5441,tracked turtle,Terrapene ornata,Telemetry,6/18/22,9:22:06,41.32434221,-91.08068295,Female,"3,8L2,8R",Uno,Found,Not Active,0,On Land,,,,,"flag is her nest from thursday, laura is standing over her"
5456,tracked turtle,Terrapene ornata,Telemetry,6/19/22,9:07:27,41.32428582,-91.07832831,Female,"3,8L2,8R",Uno,Found,Not Active,25,On Land,,,,,
5565,tracked turtle,Terrapene ornata,Telemetry,6/26/22,9:57:15,41.32425794,-91.07813421,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5585,tracked turtle,Terrapene ornata,Telemetry,6/28/22,9:13:36,41.32450713,-91.07789548,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5617,tracked turtle,Terrapene ornata,Telemetry,6/30/22,10:27:49,41.32446057,-91.07814451,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5661,tracked turtle,Terrapene ornata,Telemetry,7/4/22,9:33:44,41.32446924,-91.07739698,Female,"3,8L2,8R",Uno,Found,Not Active,75,On Land,,,,,
5729,tracked turtle,Terrapene ornata,Telemetry,7/22/22,10:45:46,41.32427403,-91.07792859,Female,"3,8L2,8R",Uno,Not Found,Not Active,0,On Land,,,,,
5744,tracked turtle,Terrapene ornata,Telemetry,7/28/22,10:47:59,41.32415538,-91.0779964,Female,"3,8L2,8R",Uno,Found,Active,70,On Land,,,,,
5773,tracked turtle,Terrapene ornata,Telemetry,8/4/22,9:54:17,41.32436405,-91.07774377,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5775,tracked turtle,Terrapene ornata,Telemetry,8/11/22,9:11:37,41.32462506,-91.07791149,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5792,tracked turtle,Terrapene ornata,Telemetry,9/1/22,9:40:17,41.32406632,-91.0798286,Female,"3,8L2,8R",Uno,Found,Not Active,40,On Land,,,,,
5814,tracked turtle,Terrapene ornata,Telemetry,9/7/22,10:08:32,41.32431313,-91.07977018,Female,"3,8L2,8R",Uno,Found,Active,100,On Land,,,,,
5873,tracked turtle,Terrapene ornata,Telemetry,9/23/22,9:05:33,41.32530588,-91.08236281,Female,"3,8L2,8R",Uno,Found,Not Active,0,On Land,,,,,
5898,tracked turtle,Terrapene ornata,Telemetry,10/5/22,11:01:51,41.32528546,-91.08231462,Female,"3,8L2,8R",Uno,Found,Not Active,0,On Land,,,,,"4in or so down.

right at pole from last year"
2854,tracked turtle,Terrapene ornata,Telemetry,5/10/21,9:41:25,41.32666234,-91.08117851,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
2899,tracked turtle,Terrapene ornata,Telemetry,5/12/21,9:39:51,41.32600306,-91.0812322,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
2884,tracked turtle,Terrapene ornata,Telemetry,5/13/21,10:12:49,41.32603745,-91.0814764,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
2916,tracked turtle,Terrapene ornata,Telemetry,5/14/21,9:33:12,41.32662194,-91.08093015,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
2944,tracked turtle,Terrapene ornata,Telemetry,5/16/21,9:53:45,41.32516358,-91.08098309,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
2990,tracked turtle,Terrapene ornata,Telemetry,5/17/21,10:11:35,41.32591219,-91.08127657,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
3046,tracked turtle,Terrapene ornata,Telemetry,5/19/21,10:15:45,41.32575151,-91.08075614,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
3070,tracked turtle,Terrapene ornata,Telemetry,5/20/21,10:38:05,41.3267805,-91.08087198,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
3126,tracked turtle,Terrapene ornata,Telemetry,5/21/21,10:34:57,41.32704458,-91.08107886,Male,"4-4,7L5R",Tres,Found,Active,90,On Land,,,,,
3173,tracked turtle,Terrapene ornata,Telemetry,5/22/21,11:24:15,41.3264892,-91.08097722,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
3237,tracked turtle,Terrapene ornata,Telemetry,5/24/21,10:28:16,41.32575758,-91.08170173,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
3323,tracked turtle,Terrapene ornata,Telemetry,5/26/21,10:12:02,41.32589416,-91.08067964,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
3380,tracked turtle,Terrapene ornata,Telemetry,5/29/21,10:39:13,41.32441245,-91.07778157,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
3416,tracked turtle,Terrapene ornata,Telemetry,5/30/21,11:03:21,41.32526827,-91.08075922,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
3487,tracked turtle,Terrapene ornata,Telemetry,6/2/21,10:19:37,41.32670399,-91.081042,Male,"4-4,7L5R",Tres,Found,Active,90,On Land,,,,,
3546,tracked turtle,Terrapene ornata,Telemetry,6/3/21,10:35:55,41.32582855,-91.08072151,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
3905,tracked turtle,Terrapene ornata,Telemetry,6/14/21,8:42:19,41.32534692,-91.0817769,Male,"4-4,7L5R",Tres,Found,Active,75,On Land,,,,,
3977,tracked turtle,Terrapene ornata,Telemetry,6/17/21,8:59:21,41.32529689,-91.08088113,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
4079,tracked turtle,Terrapene ornata,Telemetry,6/23/21,8:26:23,41.3254545,-91.08182847,Male,"4-4,7L5R",Tres,Not Found,Not Active,0,On Land,,,,,
4208,tracked turtle,Terrapene ornata,Telemetry,7/2/21,9:35:30,41.32556815,-91.08167698,Male,"4-4,7L5R",Tres,Found,Active,100,"Lentic (river, creek)",,,,,
4341,tracked turtle,Terrapene ornata,Telemetry,7/12/21,10:22:28,41.32565503,-91.08205072,Male,"4-4,7L5R",Tres,Found,Not Active,10,On Land,,,,,
4535,tracked turtle,Terrapene ornata,Telemetry,7/20/21,12:56:56,41.32572416,-91.08188708,Male,"4-4,7L5R",Tres,Found,Not Active,0,On Land,,,,,"datalogger download
"
4563,tracked turtle,Terrapene ornata,Telemetry,7/27/21,8:55:49,41.32563081,-91.08215516,Male,"4-4,7L5R",Tres,Found,Not Active,0,On Land,,,,,Deep in a form
4578,tracked turtle,Terrapene ornata,Telemetry,8/4/21,12:14:31,41.32563687,-91.08222101,Male,"4-4,7L5R",Tres,Found,Not Active,0,On Land,,,,,
4593,tracked turtle,Terrapene ornata,Telemetry,8/11/21,8:52:25,41.32552398,-91.08050143,Male,"4-4,7L5R",Tres,Found,Not Active,15,On Land,,,,,
4621,tracked turtle,Terrapene ornata,Telemetry,8/19/21,8:49:07,41.32580347,-91.08220065,Male,"4-4,7L5R",Tres,Found,Active,50,On Land,,,,,
4634,tracked turtle,Terrapene ornata,Telemetry,8/26/21,8:44:11,41.32603221,-91.08167411,Male,"4-4,7L5R",Tres,Found,Not Active,33,On Land,,,,,
4673,tracked turtle,Terrapene ornata,Telemetry,9/1/21,8:33:56,41.32561907,-91.08224368,Male,"4-4,7L5R",Tres,Found,Active,10,On Land,,,,,
4679,tracked turtle,Terrapene ornata,Telemetry,9/8/21,10:08:50,41.32567284,-91.08207629,Male,"4-4,7L5R",Tres,Found,Not Active,10,On Land,,,,,
4701,tracked turtle,Terrapene ornata,Telemetry,9/15/21,10:29:45,41.3256792,-91.08205965,Male,"4-4,7L5R",Tres,Found,Not Active,25,On Land,,,,,
4728,tracked turtle,Terrapene ornata,Telemetry,9/22/21,10:09:51,41.32569786,-91.08209062,Male,"4-4,7L5R",Tres,Found,Not Active,50,On Land,,,,,
4738,tracked turtle,Terrapene ornata,Telemetry,9/29/21,9:51:45,41.32615447,-91.0836805,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,copulating
4761,tracked turtle,Terrapene ornata,Telemetry,10/6/21,9:40:13,41.32612636,-91.08366501,Male,"4-4,7L5R",Tres,Not Found,Not Active,0,On Land,,,,,
4779,tracked turtle,Terrapene ornata,Telemetry,11/4/21,10:36:37,41.32605904,-91.08372275,Male,"4-4,7L5R",Tres,Not Found,Not Active,0,On Land,,,,,box is on strongest beep.  flag is his spot from 2018
4957,tracked turtle,Terrapene ornata,Visual Encounter,5/17/22,10:58:37,41.32548335,-91.08084991,Male,"4-4,7L5R",Tres,Found,Active,80,On Land,,,,,
5080,tracked turtle,Terrapene ornata,Telemetry,5/27/22,11:08:54,41.32610321,-91.08202845,Male,"4-4,7L5R",Tres,Found,Active,75,On Land,,,,,
5188,tracked turtle,Terrapene ornata,Telemetry,6/3/22,9:37:46,41.32588466,-91.08120484,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
5314,tracked turtle,Terrapene ornata,Telemetry,6/9/22,10:21:18,41.3254112,-91.08177915,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
5457,tracked turtle,Terrapene ornata,Telemetry,6/19/22,9:12:23,41.3256758,-91.08175441,Male,"4-4,7L5R",Tres,Found,Not Active,5,On Land,,,,,
5566,tracked turtle,Terrapene ornata,Telemetry,6/26/22,10:07:48,41.32554421,-91.08052651,Male,"4-4,7L5R",Tres,Found,Active,70,On Land,,,,,
5586,tracked turtle,Terrapene ornata,Telemetry,6/28/22,9:21:39,41.32555721,-91.08176038,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
5618,tracked turtle,Terrapene ornata,Telemetry,6/30/22,10:35:45,41.32539586,-91.08174336,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
5662,tracked turtle,Terrapene ornata,Telemetry,7/4/22,9:41:43,41.32594802,-91.08139805,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
5730,tracked turtle,Terrapene ornata,Telemetry,7/22/22,11:02:05,41.32607723,-91.08165091,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
5745,tracked turtle,Terrapene ornata,Telemetry,7/28/22,11:04:00,41.32557959,-91.08218953,Male,"4-4,7L5R",Tres,Found,Not Active,0,On Land,,,,,
5772,tracked turtle,Terrapene ornata,Telemetry,8/4/22,10:03:07,41.32615674,-91.08163019,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
5776,tracked turtle,Terrapene ornata,Telemetry,8/11/22,9:20:49,41.32560139,-91.08221962,Male,"4-4,7L5R",Tres,Found,Not Active,0,On Land,,,,,Same burrow as last week 
5797,tracked turtle,Terrapene ornata,Telemetry,9/1/22,9:47:18,41.32571463,-91.08132453,Male,"4-4,7L5R",Tres,Found,Active,100,On Land,,,,,
5811,tracked turtle,Terrapene ornata,Telemetry,9/7/22,10:27:21,41.325642,-91.08240314,Male,"4-4,7L5R",Tres,Found,Active,50,On Land,,,,,
5872,tracked turtle,Terrapene ornata,Telemetry,9/23/22,9:02:21,41.32564274,-91.08220743,Male,"4-4,7L5R",Tres,Found,Not Active,0,On Land,,,,,
5882,tracked turtle,Terrapene ornata,Telemetry,10/5/22,10:46:13,41.32558115,-91.08218708,Male,"4-4,7L5R",Tres,Found,Active,70,On Land,,,,,downloading datalogger